userid,time,fwver,errtype,errcode
9831,2020-11-14 11:00:00,04.22.1750,15,1
9831,2020-11-14 11:00:00,04.22.1750,40,1
9831,2020-11-14 11:00:00,04.22.1750,31,1
9831,2020-11-14 11:00:00,04.22.1750,16,1
9831,2020-11-14 11:00:00,04.22.1750,40,0
9831,2020-11-14 11:00:00,04.22.1750,31,0
9831,2020-11-14 11:00:00,04.22.1750,15,1
9831,2020-11-14 11:00:00,04.22.1750,40,1
9831,2020-11-14 11:00:00,04.22.1750,16,1
9831,2020-11-14 11:00:00,04.22.1750,31,1
9831,2020-11-14 11:00:00,04.22.1750,40,0
9831,2020-11-14 11:00:00,04.22.1750,31,0
9831,2020-11-14 11:00:00,04.22.1750,15,1
9831,2020-11-14 11:00:00,04.22.1750,40,1
9831,2020-11-14 11:00:00,04.22.1750,31,1
9831,2020-11-14 11:00:00,04.22.1750,16,1
9831,2020-11-14 11:00:00,04.22.1750,40,0
9831,2020-11-14 11:00:00,04.22.1750,31,0
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,26,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 15:00:00,04.22.1750,22,1
9831,2020-11-14 15:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,UNKNOWN
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,22,1
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 16:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,15,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 17:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 17:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 17:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,16,1
9831,2020-11-14 18:00:00,04.22.1750,31,1
9831,2020-11-14 18:00:00,04.22.1750,31,0
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 18:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 18:00:00,04.22.1750,22,1
9831,2020-11-14 18:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,23,connection fail to establish
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,15,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 19:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 19:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 20:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 20:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
9831,2020-11-14 21:00:00,04.22.1750,22,1
9831,2020-11-14 21:00:00,04.22.1750,23,connection timeout
