userid,time,fwver,errtype,errcode
1670,2020-11-29 19:00:00,10,5,B-A8002
1670,2020-11-29 19:00:00,10,5,B-A8002
1670,2020-11-29 19:00:00,10,5,B-A8002
1670,2020-11-29 19:00:00,10,5,B-A8002
1670,2020-11-29 19:00:00,10,5,B-A8002
1670,2020-11-29 19:00:00,10,5,B-A8002
1670,2020-11-30 12:00:00,10,5,B-A8002
1670,2020-11-30 12:00:00,10,5,B-A8002
1670,2020-11-30 12:00:00,10,5,B-A8002
1670,2020-11-30 23:00:00,10,5,B-A8002
1670,2020-11-30 23:00:00,10,5,B-A8002
1731,2020-11-07 18:00:00,10,5,B-A8002
1731,2020-11-07 18:00:00,10,5,B-A8002
1731,2020-11-08 03:00:00,10,5,B-A8002
1731,2020-11-08 10:00:00,10,5,B-A8002
1731,2020-11-08 10:00:00,10,5,B-A8002
1731,2020-11-08 10:00:00,10,5,B-A8002
1731,2020-11-08 10:00:00,10,5,B-A8002
1731,2020-11-08 10:00:00,10,5,B-A8002
1731,2020-11-08 22:00:00,10,5,B-A8002
2237,2020-11-01 00:00:00,10,5,B-A8002
2237,2020-11-01 01:00:00,10,5,B-A8002
2237,2020-11-02 19:00:00,10,5,B-A8002
2237,2020-11-06 15:00:00,10,5,S-61001
2237,2020-11-06 15:00:00,10,5,B-A8002
2237,2020-11-08 20:00:00,10,5,B-A8002
2237,2020-11-16 11:00:00,10,5,B-A8002
2237,2020-11-25 23:00:00,10,5,B-A8002
2237,2020-11-29 10:00:00,10,5,B-A8002
2404,2020-11-04 07:00:00,10,5,B-A8002
2404,2020-11-04 07:00:00,10,5,B-A8002
2404,2020-11-04 07:00:00,10,5,B-A8002
2404,2020-11-04 07:00:00,10,5,B-A8002
2404,2020-11-04 08:00:00,10,5,B-A8002
2404,2020-11-04 08:00:00,10,5,B-A8002
2404,2020-11-04 08:00:00,10,5,B-A8002
2404,2020-11-04 08:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 09:00:00,10,5,B-A8002
2404,2020-11-04 10:00:00,10,5,B-A8002
2404,2020-11-04 10:00:00,10,5,B-A8002
2404,2020-11-04 10:00:00,10,5,B-A8002
2404,2020-11-04 10:00:00,10,5,B-A8002
2404,2020-11-04 10:00:00,10,5,B-A8002
2404,2020-11-04 10:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 14:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 18:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 19:00:00,10,5,B-A8002
2404,2020-11-04 21:00:00,10,5,B-A8002
2404,2020-11-05 06:00:00,10,5,B-A8002
2404,2020-11-05 06:00:00,10,5,B-A8002
2404,2020-11-05 06:00:00,10,5,B-A8002
2404,2020-11-05 06:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 07:00:00,10,5,B-A8002
2404,2020-11-05 09:00:00,10,5,B-A8002
2404,2020-11-05 09:00:00,10,5,B-A8002
2404,2020-11-05 09:00:00,10,5,B-A8002
2404,2020-11-05 09:00:00,10,5,B-A8002
2404,2020-11-05 14:00:00,10,5,B-A8002
2404,2020-11-05 14:00:00,10,5,B-A8002
2404,2020-11-05 14:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 16:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 17:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 18:00:00,10,5,B-A8002
2404,2020-11-05 19:00:00,10,5,B-A8002
2404,2020-11-05 19:00:00,10,5,B-A8002
2404,2020-11-05 19:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 20:00:00,10,5,B-A8002
2404,2020-11-05 21:00:00,10,5,B-A8002
2404,2020-11-05 21:00:00,10,5,B-A8002
2404,2020-11-05 21:00:00,10,5,B-A8002
2404,2020-11-05 21:00:00,10,5,B-A8002
2404,2020-11-05 21:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-05 22:00:00,10,5,B-A8002
2404,2020-11-16 10:00:00,10,5,B-A8002
2404,2020-11-16 10:00:00,10,5,B-A8002
2404,2020-11-16 10:00:00,10,5,B-A8002
2404,2020-11-16 11:00:00,10,5,B-A8002
2404,2020-11-16 11:00:00,10,5,B-A8002
2404,2020-11-16 11:00:00,10,5,B-A8002
2404,2020-11-16 11:00:00,10,5,B-A8002
2404,2020-11-16 11:00:00,10,5,B-A8002
2404,2020-11-16 11:00:00,10,5,B-A8002
2404,2020-11-16 15:00:00,10,5,B-A8002
2404,2020-11-16 15:00:00,10,5,B-A8002
2404,2020-11-16 15:00:00,10,5,B-A8002
2404,2020-11-16 15:00:00,10,5,B-A8002
2404,2020-11-16 15:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 17:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2404,2020-11-16 19:00:00,10,5,B-A8002
2435,2020-11-18 14:00:00,10,5,S-61001
2435,2020-11-18 14:00:00,10,5,S-61001
2435,2020-11-18 14:00:00,10,5,S-61001
2435,2020-11-18 14:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2441,2020-11-08 22:00:00,10,5,S-61001
2487,2020-11-04 19:00:00,10,5,B-A8002
2487,2020-11-04 19:00:00,10,5,B-A8002
2487,2020-11-04 19:00:00,10,5,B-A8002
2623,2020-11-04 21:00:00,10,5,S-61001
2623,2020-11-04 21:00:00,10,5,S-61001
3024,2020-11-23 20:00:00,10,5,B-A8002
3024,2020-11-23 21:00:00,10,5,B-A8002
3024,2020-11-24 10:00:00,10,5,B-A8002
3024,2020-11-24 18:00:00,10,5,C-11017
3024,2020-11-24 18:00:00,10,5,B-A8002
3024,2020-11-24 19:00:00,10,5,B-A8002
3024,2020-11-25 06:00:00,10,5,B-A8002
3024,2020-11-25 06:00:00,10,5,B-A8002
3024,2020-11-25 10:00:00,10,5,B-A8002
3024,2020-11-25 13:00:00,10,5,B-A8002
3024,2020-11-25 20:00:00,10,5,B-A8002
3024,2020-11-25 20:00:00,10,5,B-A8002
3612,2020-11-06 07:00:00,10,5,B-A8002
3612,2020-11-06 07:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,S-61001
3681,2020-11-15 20:00:00,10,5,S-61001
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
3681,2020-11-15 20:00:00,10,5,B-A8002
